"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
11.6364852712156,8.27595335547812,5.75721878209151,9.4535944040399,9.96782816015184,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10.8485749088267,9.3927191128023,5.92516000033356,7.71900216117501,5.84005499957129,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1
7.91523526498525,6.0326738236472,7.55063864751719,5.00943248043768,6.60231474321336,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1
9.24825625365101,6.11046701436862,8.49208633531816,5.2603915752843,6.13293626112863,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1
10.7665237436602,5.60006808605976,8.90234182355925,7.04325999948196,6.74825122114271,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
11.8891352395717,8.51013279054314,8.68511193431914,9.72779423580505,5.62602400896139,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1
12.2131804031789,7.91458409628831,6.6715022304561,9.81824184418656,9.09304995089769,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0
10.755602761791,5.85697813541628,8.87140690349042,6.33735122391954,7.12582561420277,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1
9.70735699489114,9.407745343633,8.35356782539748,5.00757623231038,7.58568315883167,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0
9.73872853806463,5.30919087119401,9.35793533339165,5.341285855975,9.35797187383287,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0
9.71649330787999,7.71995462593623,8.02782353013754,5.05719633074477,8.37981018703431,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0
11.7195142717543,8.21767619578168,7.13162722298875,9.4025662203785,9.32851872057654,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
9.94920286343651,9.67322541284375,9.19752892339602,6.11620512790978,8.64006969961338,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0
9.01771135074154,5.75021733297035,7.22574596875347,5.45177431311458,8.91051919199526,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
10.5318180232323,9.21821757918224,6.84318633866496,6.95814166101627,6.61086610751227,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
11.1266114850025,6.9163596641738,5.52615643013269,9.54895829316229,9.68884094734676,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1
10.6769332973051,8.30200007068925,8.67098872317001,7.31042183120735,9.01831262744963,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1
9.69501752306452,6.68217686819844,6.45435029640794,6.91163646988571,7.87029174622148,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0
11.3313777511397,7.15022688964382,5.8165299508255,8.68574206368066,5.31687904731371,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
11.5887175735079,7.31398397823796,7.89354355540127,9.32248583179899,7.03123218729161,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1
10.4902414214894,5.7819291355554,6.09504622523673,7.24026622832753,8.71787834330462,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1
9.2361415805268,6.73878117464483,9.34393623843789,5.44982757070102,8.33716042106971,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0
10.2104377819402,9.01906505809166,6.06205764808692,6.22854295535944,8.9286885317415,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1
11.5730940948087,9.0422499680426,7.62813290813938,9.24513594363816,6.11699048429728,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0
10.3250540589283,8.7485168070998,9.80802864767611,5.30303456587717,5.69211378227919,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
10.3709916957743,5.76561714406125,7.14277691091411,6.84159489581361,8.16470314399339,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
10.3586123681103,7.38996214466169,7.11397611652501,5.74559592525475,7.00851099099964,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
11.9564478170651,8.12083622789942,8.93529065302573,9.82701406115666,5.68214970873669,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
9.52356021397088,6.39927179086953,8.05166166042909,7.13625785894692,7.76015473296866,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0
11.3519187667582,8.25908201979473,8.97220644168556,6.65889081545174,5.7257518696133,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
10.5826887066835,7.51865658676252,5.20206644549035,7.40372788510285,7.9240355885122,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1
10.6485359318131,9.42161403479986,9.14614121546037,7.60623776470311,9.58280445775017,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
11.448520485723,6.76913948380388,8.69237035280094,9.37914181035012,6.17114040302113,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
8.6338319646827,5.69999641738832,8.67299051838927,5.4180824093055,8.60079190693796,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
11.0469164067767,7.44724264135584,5.441260865191,9.79568082490005,7.79957416234538,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
10.3642084406791,6.15040358970873,8.2665800570976,8.73216311330907,7.91069777798839,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
10.6536762903784,6.96886967634782,8.29625880229287,9.65884396806359,7.7287221653387,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
10.952052481154,6.09218307072297,9.23571210820228,8.47575886058621,7.42418054374866,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
10.3787782131229,7.73927578818984,9.2591580178123,7.88351146038622,9.01693399297073,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0
10.4827074604632,5.54907400975935,7.70907544298097,8.97875843103975,7.08376388298348,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0
11.4194188760249,6.74999092356302,5.54279310745187,9.15451202658005,7.33452879125252,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0
11.3055132339606,7.29188506840728,6.11631482024677,7.93893599649891,7.70863178768195,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0
9.31274048215712,7.83675006241538,7.10210532182828,8.16122870193794,7.32661955407821,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
10.6716361226095,6.24872784945183,9.33913452550769,8.65666669909842,6.40625318977982,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
10.6983201049157,6.58988817129284,5.56755443452857,9.75971301319078,6.43302398966625,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1
10.2421424678137,6.50137701071799,5.78006153111346,6.97375581366941,9.4156716496218,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1
11.0309431237673,5.57902544853278,7.60754958959296,9.4790353171993,6.7986831557937,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
9.42836025951456,5.82459644181654,7.63157246285118,5.01361908507533,9.68087736866437,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1
8.2172622447472,5.37098220665939,5.00134390546009,6.2157763785217,7.92993252980523,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1
9.26143629808847,8.49627053947188,9.04582206741907,5.06194651359692,7.83824728452601,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1
10.3948900878934,6.74566266709007,5.53775542066433,8.12343238852918,5.85837049991824,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0
9.41729648073297,5.00779372872785,5.16539379488677,5.56448783609085,9.05782084097154,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
9.67612207272451,9.331813857425,7.20716263866052,5.00492104445584,9.74618899053894,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0
10.820739806709,5.25443183025345,6.13504641107284,6.4814078703057,6.06642347644083,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
9.89498811579495,9.02629498741589,6.25744917429984,5.72924316162243,6.00565956905484,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1
9.95056931973467,5.17237946623936,5.95002600923181,7.61877811513841,8.08609179686755,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
9.82226290305992,8.75215634005144,9.82082049478777,6.95247683208436,7.3139823647216,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
10.3560381449377,8.8885382283479,9.82818505377509,6.98694480000995,6.97361033177003,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
9.68268121884347,6.05632788268849,5.76046003261581,7.41078849998303,7.91277178912424,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1
10.3848658606087,6.59131064894609,9.84396314248443,7.42967462982051,6.11040980438702,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1
10.8348496137302,9.29578396957368,9.24659421551041,9.05693415086716,5.804258530261,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
10.3702878165546,8.39469342143275,8.91264857840724,7.86485407385044,5.68443086813204,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1
9.36829962952147,8.34415806690231,6.23900519218296,6.00612133624963,9.70792792155407,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1
10.4113148977201,7.0141938875895,9.81332651688717,6.70562360901386,6.49010209715925,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0
9.34118483027156,6.05948174954392,9.26521724206395,6.59551265882328,7.70734415273182,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0
10.734976340232,6.82595110847615,5.93169806641527,6.72315326170065,8.75028380076401,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
9.3339975887601,6.78011343930848,5.15283379238099,6.50473760673776,5.94601441174746,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1
9.78465645036073,7.92239754111506,5.54197850520723,7.27354894625023,6.3752099336125,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
11.355680009194,5.86445298045874,7.21231587580405,9.9212515167892,5.34013425698504,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0
11.5279675870763,5.32572572701611,8.75496857566759,9.74869155790657,8.62871961668134,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1
9.9003336913257,9.01158144464716,8.74570699874312,5.63422878505662,9.0410161903128,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1
11.3564434846592,7.92113498202525,9.47864027577452,8.93876992748119,8.18562150583602,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0
11.1620734345131,8.5317985585425,9.31103830924258,9.51552887214348,8.61200783285312,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
11.9973370258306,8.85743938270025,6.38376226765104,9.49060557992198,8.41497041867115,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
9.38496590733244,7.73173305322416,5.33042136928998,6.93211029516533,8.68640888947994,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0
13.0465636944897,9.85417099203914,7.25525729358196,9.90702298702672,9.75662861019373,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0
11.4420610809775,9.75439351401292,8.20364763610996,8.03826036048122,5.00162436626852,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1
11.05028931796,5.16216646647081,8.53354894556105,9.25921806017868,7.32081147260033,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
11.8655952427178,9.14367551566102,8.8597779662814,9.27799154887907,6.54754243325442,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
10.5653345444458,5.27899158420041,9.3498048838228,9.88677470479161,6.6387412592303,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0
9.04606685707775,7.86321967723779,6.47257260512561,5.23608498042449,9.73704689764418,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0
10.4468619997908,7.18639386002906,8.78755920100957,9.44558188435622,7.67955001443624,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1
9.39333788662832,7.68298703827895,9.6753521123901,6.57926259329543,9.88634228473529,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1
9.99321924347588,8.18878446589224,7.02754584839568,6.75284076016396,8.03732209722511,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
10.7988866466206,5.75746998307295,8.16821963759139,8.32157291704789,5.47133046668023,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
8.82722238626813,5.86837345617823,8.59667078591883,6.43830905901268,9.0554932213854,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0
9.82198981972048,5.46381006366573,5.04571918514557,5.82748289802112,9.8226805368904,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
10.299454040502,6.39150971197523,6.66974834050052,6.91213879152201,9.33671738952398,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1
10.3767441493977,6.06176999164745,5.37953673978336,6.26132257399149,5.94042488490231,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0
11.3892859253087,9.11887595779262,7.96423657448031,9.41289652488194,7.9362043843139,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
10.141963708714,9.16784715489484,7.33454324537888,8.30144324922003,5.70138848735951,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
10.7703222566485,6.56629248638637,7.57501228828914,8.68290995014831,6.00754646817222,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
10.4812757788042,7.42137839901261,5.56328678620048,9.22641830402426,7.68177233636379,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1
10.0032615504086,5.52918825647794,8.27471941360272,6.00276350160129,9.44151197792962,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0
11.2393101706882,8.69352426263504,8.11518816510215,7.89470472489484,8.76913092681207,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0
10.2044876985725,7.48187119723298,9.62181091308594,8.21245794533752,5.87243205751292,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1
11.0815728930768,6.52361296699382,9.65881044277921,8.49829597631469,9.21793642803095,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1
11.5483076094725,8.72654151869938,5.77587369829416,8.28324919799343,9.17835340602323,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
9.74135828109193,8.36138884071261,7.88386561325751,7.54753602086566,5.61151122557931,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1
12.7466097256999,7.44374068570323,8.35705313249491,9.55593197722919,7.28897400898859,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1
9.58331454194204,6.28181278356351,7.83939732355066,6.32232970674522,5.94760914682411,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1
10.8227198498801,6.91099406220019,8.47448595915921,9.19479331350885,6.21893829316832,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0
11.1033181969502,5.60476496000774,5.52906712284312,7.6296024909243,9.06649864744395,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0
10.8142026289503,7.07574452040717,7.46384593192488,9.62327404762618,8.44074572669342,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1
10.6610591588774,7.87158470717259,7.17300513759255,8.32921785418876,8.52639368735254,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1
8.25165869328383,7.01823703246191,9.23992977826856,5.2562086074613,7.4304080021102,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
10.3791277990786,8.33859108272009,9.07089065527543,8.16203669412062,6.49970827740617,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1
10.8599446589287,8.63429603050463,5.5307516688481,7.04557241988368,5.06918065017089,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
9.97554162899909,6.67284429073334,5.79485221067443,7.14546060888097,5.18838910385966,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0
10.6024384511133,9.58209511009045,9.77847387897782,8.3525324461516,7.48522353940643,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1
11.5862386175473,8.37509187869728,7.30591881787404,9.68836378888227,6.40181039110757,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1
10.064980167595,7.04052575165406,6.43890736857429,8.7698854051996,9.97729718917981,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
9.17347968280133,5.77081648749299,5.38973535527475,7.34719877131283,7.83508146530949,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1
10.9483269390439,8.98436573217623,6.83499981532805,9.99265623628162,5.16647962620482,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
9.69880830593362,8.29686598386616,7.90222363197245,6.31815736764111,6.43070594640449,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1
9.83382788933052,9.76645439048298,8.88857899815775,5.19457636051811,9.74960183841176,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1
11.4910769720651,7.68781138584018,8.3798258297611,8.9689708664082,5.94550566980615,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1
9.39559641848646,5.73759017745033,8.98036349564791,7.12290640571155,7.75163669837639,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10.5646580886713,5.41917331051081,5.92826945590787,8.14209396950901,7.33035088516772,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1
10.6945629089173,5.68729356047697,9.87179731484503,8.89855352346785,8.37951905792579,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0
10.3244639061579,6.63333971169777,9.89439918426797,8.16195203340612,8.98256695945747,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0
8.30565328390631,8.13341205008328,9.44363379850984,5.29885642346926,7.9089970048517,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
9.56700848105119,5.56575687252916,8.76857755123638,6.1354768043384,8.42944277683273,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1
11.0932127539312,6.62625760538504,7.95531866024248,7.39751467481256,6.836953406455,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1
9.93980032784497,7.31496860273182,7.56673294235952,8.34554077242501,9.32175412192009,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
10.5064089335131,7.43011585203931,7.71579620544799,7.08657759823836,9.84620077186264,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
9.78435140699346,6.64819016237743,7.41325339186005,6.29713550559245,6.68258132180199,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1
11.0999307460202,7.12255639024079,6.33483650279231,8.71197771281004,7.06426595104858,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
10.5501307934505,8.38715071207844,9.12328777019866,7.33671330031939,5.15668490086682,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
8.71111644735932,6.21394591638818,9.8606919858139,5.35595169756562,9.91571123711765,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
10.5534701501907,6.52585277333856,9.35753077617846,7.57940550916828,6.32979564834386,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0
10.7303970865051,9.63162858155556,9.43730817059986,6.72231865348294,6.06070193112828,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1
9.1779800712353,6.15023510763422,5.35235012648627,6.3649165048264,6.78680691518821,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1
10.6244923437055,8.53611856000498,9.16760339401662,9.83638129895553,5.93958120094612,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
11.3017118362041,8.38417945778929,5.09164189337753,9.52973072067834,6.36557330843061,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0
10.9097883467445,6.36083117453381,7.23436351749115,7.68331932835281,9.01071230648085,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1
10.6097892106205,7.53292415407486,6.51301296195015,7.35676874872297,6.91108899191022,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0
8.56258522432612,5.17898530000821,9.50444040820003,5.05006741732359,7.93449526419863,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0
8.70995133239104,5.05133959231898,9.8778948537074,6.52373338234611,8.28484167926945,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0
10.7204939429072,7.72237541852519,5.40596488281153,8.1364886125084,5.0977497023996,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0
11.2987728385903,7.30853292741813,8.74502940219827,8.37409563129768,5.00705030048266,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
11.2881859946912,5.53055246244185,6.99254798702896,9.56917142728344,6.21881758794188,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1
9.42210615963387,5.36870037205517,8.85737157892436,6.45548006868921,6.25195763190277,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0
10.2364736939306,9.57932419027202,8.89549819636159,5.7956749596633,5.85403099423274,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0
11.5442251552054,9.7057211981155,6.59407746978104,8.95193477743305,8.4174472768791,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
10.8671047130703,9.95134585420601,8.42012922163121,6.22303490294144,6.81951115140691,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1
9.95426124285961,5.54041198338382,5.8700738940388,8.48541804822162,7.17802877770737,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0
10.6680200432452,5.76778813265264,9.59900330170058,9.19628988485783,7.04048274667002,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0
9.90529758494988,8.89819035772234,7.88524942705408,6.77217171294615,5.80176955205388,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1
10.5496578259951,6.39639150351286,5.49399004783481,9.8168681410607,5.60324028716423,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
9.47683982683967,5.45712935971096,7.49830797081813,7.92812130879611,5.30485289054923,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
10.6511963447109,8.33130990620703,7.017455449095,6.70479907072149,7.60294111212716,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1
9.72161000668096,5.24011735804379,6.94140836130828,6.55237165745348,9.95612122234888,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
9.53107295190716,6.4607943140436,7.04627684899606,6.33183171856217,6.70239665545523,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1
10.0417401859449,6.63468864397146,9.83468545600772,7.21664704266004,9.41026326152496,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
9.9328114872279,8.2512096746359,8.753782059066,7.80595244606957,6.89080537878908,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1
9.93777625903263,5.36744306678884,5.8115495427046,5.94030498410575,6.889008062426,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
11.9869186914376,5.53145715151913,9.74419460631907,8.89848038670607,8.27505623339675,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0
10.3740946371061,8.03703995305113,8.64872694015503,8.0251117341686,8.99877495365217,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1
12.0020912297822,9.95588755817153,5.10727283079177,9.21895486535504,5.97364393877797,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
9.08608150283684,6.47264063474722,8.17298186710104,5.52929300116375,8.19345516851172,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
10.5042887684028,8.73741778428666,8.77677108044736,9.81175811262801,9.14831796544604,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
10.8772622046453,9.10019595758058,5.17872335622087,8.35052442620508,8.67803435889073,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
10.5104473609996,5.48059614840895,8.79732460016385,9.17772221728228,5.4734367551282,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1
11.4564426336152,7.32878398266621,5.0029154040385,9.62277405895293,6.73124277149327,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
9.81698859804623,6.7043445573654,8.0646982009057,6.8994644866325,5.35408172872849,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1
10.6085920993378,9.80131442775019,7.44006845750846,6.93618207122199,7.41890154313296,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
9.01558997460511,5.57694236398675,7.03313327976502,5.3917163296137,9.68053484917618,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0
8.67274001688986,5.65949418232776,6.94817116251215,6.15637840819545,8.64409221336246,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
10.794013380265,9.50978225213476,9.8271068057511,7.26093724253587,7.39397836616263,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1
9.3649193646564,6.29833526909351,8.71371102868579,7.37261425703764,6.42543013440445,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
9.8022520804708,6.20017170906067,5.45005153631791,6.27363061183132,9.36721974052489,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
10.0802530300529,8.81237154593691,8.26196010457352,6.45541784237139,7.53844315186143,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1
10.4135068648422,8.89219619217329,8.06521022110246,6.39332019491121,6.42993548186496,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
